sentiment,txt
0,ما بقاش إلا عمرو موسى أكبر منافق عربي يتطاول ويزايد على أبو الفتوح الوطني المخلص فعلا إذا أتتك مذمتي من ناقصٍ   فهي الشهادة لي بأني كاملُ
1,ربّي أسَألك رآحَہ بال تَسِعّ الكَونّ و مافيہَ ♥
1, عيونك الجميلة،، شكررراً 🌹
0,كلَ المنَافيِ لـآ تُبدد وحشتيَ ما دامَ منفايَ الكبيرَ  بداخلي
0,غدر وخيانه ومفارق خلان   دمر حيات الحب وعيش حياتك
1,✨   أحب ☺ من يحتوييني ، تحت ذراعه        ف أنا فتآآةة تعشقق  الدّلاال كثيراُ❤   
1,  أفضل مصحف على الآيفون طبعة مجمع الملك فهد كان بـ $ الآن مجاني       اذا نزلته او مانزلته انشر  وخذ اجره
1,    الضمير ثوب الروح  فلاتفقد أناقتك
0, هههههههههه  علمه حرف العين والله يضيع 😂
1,‏​ من أعظم الهدايا التي يمكنك إهدائها لأي إنسان هي الانتباه له ☑ جيم رون
1,يؤسفني أني عرفتهم متأخراً ويسعدني أنهم في حياتي الآن♡”
0,انا بصرخ جامد من جوه و من بره ساكت 
1,#اليمن #يمن كلنا تعز | محمدسيف العديني  السياسة والتبعية  حذرنا الله من المستبدين من خلال قصة فرعون كان فرعون  
1,قال رسول الله صلى الله عليه وسلمالحياء والإيمان قرناء جميعا، فإذا رفع أحدهما رفع الآخر[صححه الألباني]غرد بذكر الله
1,  بعضنا يحب النبي صلى الله عليه و سلم لكنه لم يتعلم كيف يعبر عن ذلك الحب و يكتفي بالاعتقاد به
0,تدرِيْ متىْ ٱحسَ ٱني أتألم گثير  لماّ أسوِي شيء على نيتى ، وِينفهَم غلط 
0,امانه لا تصبين العمر في كاسي المكسور   يضيع العمر ما يبقى سوى الابهام وانيابك
0,ان مآ جبرك الغلا مقدر على جبرك ♡̷ 
1,صباح الخير كلن بسمه
1,أخي المدخن    متى ستترك التدخين    روحك غالية  فلا تحرقها بالتدخين        #الكويت     
0,  بالامس نوابنا كانويتضاربون كالكلاب في قاعه عبدالله السالم ومحد طبق عليهم اللائحه  ورجعوا صاروا اعضاء  فلا تلومون باقي الكلاب اذا  تفلت 
0,ماعاد تفرق لو تجي صدمتي فيك صدمات عمري زودتني منآآعه متساويه عندي وإذا قلت ما اخفيك  كل شي أحبه اتوقع ضياعه 
1, كُل عام وانتي زهره مُنفتحه ورائعه في هذه الحياة وكل عام وإن نرى دائماً ابداعاتك دمتي بصحه وعافيه
1,ﺎستغفرك يا الله من كل هم يحزنني ♥♡
1,كونك تحاول أن تتحلى بالأيجابية ، لا يعني أنك تخدع نفسكبغير الواقع ، الشئ يبدأ بالمحاولة وأقناع اللاوعي ليصبح عادة يومية لا شعورية 
0,#حوادثالسير تكون الأول عند الإشارة فجأة تلاقي روحك الأخير
0,  قديما- تأتي النقطة في نهاية الجملة حديثاً- في نقطة بس مافي جملة ^ راحوا الطيبين  #نقطةأميرةالطويل
1, العفو عزيزي 
1,صلوا وسلموا على من يقع ساجدا لله من أجلكم يوم القيامة،  فيقال له يا محمد ارفع رأسك ، سل تعطه ، واشفع تشفع،  فيقول  أمتي يارب أمتي يارب
1,  كلمة الشيخ محمد حسان امام الملك عبد الله  كلام كبير لايصدر إلامن العلماء  لا يفوتكم انسجام الملك  -  
1,   هههههه لا خذ ذي 
0,اشين شيء في الصباح انك تكون جوعان والشغالة نايمةة ، وﻻ تعرف تسوي الاكل اللي تحبّه #قاعداتأملعلبةالبانكيك
1,  ضروووري للكل    وانشرووه كماان — تممم 
1,سـياسـتي ليسـت الانتقـام بـمـن يـؤذيـني ولــكــن حسبــي اللــّهـ ونعــم الوكيــل تكفيــني لتأخــذ حـقي ولـو بالقـوة☺
1, هههههههههههههههه اقتنعت بسرعه بع هالتويت
1,  ما يشوف شر  الله يحفظه والله يشافيه
0,  ياعسانا مانحتاجهم
0,  أيسب الله علانية في بلاد الحرمين ؟ أيشبّه صوت المطرب بصوت الله؟  ياعلماء يادعاة ياقضاة ياولاة ياهيئة تحقيق يا كل قادر  بم ستجيبون الجبار؟
0,أغرى امرؤٌ يوماً غُلاماً جاهلاً بنقوده حتى ينال به الوطرْ  قال  ائتني بفؤادِ أمك يا فتى ولك الدراهمُ والجواهر والدررْ
0,  نظرة بدرية البشر لناصر القصبي وشمه حمدان اليييييمه 😁 #اناصاحيلهم #ناصرالقصبي 
1,الجفآ ماهو  من فنون التعامل وين تهديداتك و ويـن الحقيقة   ما اتحداك تهجرني شهر كامل انـاا اتحداك تنســاني دقيقه 🆗
0,اعتقلو بنات تانى النهارده  هما العالم الوسخة دي بتستفزنا عشان ننزل نولع في البلد # #
1,اللهم آمين يارب وجميع المسلمين انك القادر على ذلك سبحانك لااله إلاانت ،،
1,   نعم اتغير 
0,مؤلم عندما ترئ من تحبه لم يعد منتبه لك
0,  أعلمك شنو معنى نفسي عزيزة؟ يعني لو روحي عندك ما أبيها 
0,  إنَّ سكوت العلماء وطلبة العلم على مايدور في وطننا لهو مخيف ومريبٌ يجعل الناس يشكُّ أنهم علماءُ السلاطين  #إعفاءالعبيكان
0, يلا كلنا نمشي ورا الأخوان علشان نولع بلدنا ألف مبروك لكل أعداء مصر
0,"  كل شيئ يهون إلا النساء معتقلات في السجون حيثُ يجبروهن على الرقص والتهديد بالإغتصاب, سجون آل خليفة # # # # # #"
0,## هالتونسيه   تدور اللي يتزوجهااا  
0,"  آخر الاسبوع انا دايم تعيس يطري اغلى شخص فارقته لعنبوها ذكرياتك يالخميس يا [مفارق , يا موادع , يا غبار] "
1,"“ اويلييي  كم اعشق ريحة الجبرييت ♥,♥”"
1,أعجبني مقطع فيديو في مِن   أكثر من أربعين معلومة في ثلاث دقائق
0,ألعن بو الضيقه لاجاات فجأه تاكل عروق القلب والقلب ساكت
1,صبآح الخيـر 
0,يقول د طآرق آلحبيب  آلفتآة حينمآ يخدعهآ شآب  ليسَ لأنها أقلْ عقلاً   بل لأنها أكثر صدقاً وعآطفه وهو أكثر خبثاً ودنآءه”
1,     طرق سهله لكسب الثواب حتى بعد الموت 
0,رحــيلـــهـم لـــــلأبـــــد خيــــر لــنـــا من وجــــودهــم المــتـقـطــع وحـضـــــورهـــــم الـبـــــارد
1,ربّي اشرح له صدره ، وفرّج عنه همه  وارزقه بسعادة تجعله يسجد لك باكياً   -
1,      ثلاثة اسابيع فقط وينتهي عناء عام بأكملہ  
0,ما عاد أبي من سود الأيام تعليـم عقب العذاب اللي كلاني جحيمـه
1,   موفق حبيبي
1,#أشياءصغيرةتعنيالكثير  امتناعك عن رمي قمامة في الشارع
0,   ريتوت لتغريده مخيفه جداً تستحق القراءه هل وصلنا الى هذه الدرجه لقد نجح اعداء الاسلام نجاح كبير بتفريق سنته عن شيعته
1,  من كانت نيته أن يُسعد الآخرين و سعى لذلك سخر الله له من يسعى في إسعاده ♡
1,ﻟو ان العالم كلہ ك أمي لما بكييت أبداً ♥ ‏​⁰
0,  بالأمـس كـان العالم بأسـره يتـذوق حلاوة الجبـن من حـمصواليـوم حمـص وحـدها تتـذوق مـرارة الجبـن مـن العـالم بـأسره       أعجبتني #
1,انـــا لا قلت احـــــــبگ ترانـي مــن قلبــــي #اقصدهـــــا ♥
0,“ سيأتي آليوم آللي امسك فيه ملآبسي آلمدرسه #وآحذفهم بأقرب زبآله ” #
0,  أصعب أنواع المكالمات اللي وأنت تدق تقول يارب ما يرد
0,شنو هذا نسخ + لصق؟ في شي اسمه  أول مره اشوف؟ حتى تعابير وفيسات نسخ؟ والمشكله حتى القناه# مو عندك؟في بلدكشنو هذا يعععععقرف#شوق
0,  في لبنان قتل الاخ اخوه بالحرب الاهلية الجار جاره من نفس الدين والطائفة قاله ذبحه شو عن تحكي؟
1,  حوالي إينــاس من الله وحـده  يطالعني في ظلـمـة القبرأنجمــا أصون ودادي أن يدنسـه الهوى  وأحفظ عـهد الـحب أن يتثلمــا
1,تعليم اللغة الالمانية اون لاين تعليم اللغة الالمانية اون لاين    من اللغات الجميلة جدا و السهلة جدا فى تعلماها  
0,قصيره هي الحياة مجرد شهيق إن لم يتبعه زفير إنتههت
1,  الرضى بما كتب الله هو نصف الراحه في هذه الدنيا
0,- مهما ابتعدنا حسبنا واسمنا  احبـاب   تخنقنـا ساعـات اللقـا  والحنينـا
1,-  ايدي النور يا بهيه كُل العسكر 
1,إنشالله يا وحدة منصورة  وتعودي ونشوفك في الصورة وتفرح مكة بِك يا اسطورة وموعدنا الحفرة وهناك أصل الكورة 
0,واما ثمود فهديناهم فاستحبوا العمى على الهدى فاخذتهم صاعقة العذاب الهون بما كانوا يكسبون -  فصلت
0,صبحيه الاثنين  ترا  دمها شين  لا قيل [ داوم ] وانت دايخ وعاجز  بالليل  مانمت ، ونفسيتك طين  بينك وبين الغياب مليون حاجز
0,مَ بقِىى في هَ ﺎلمدينهه    ريحه وصصاال ولقى حسبي ﺎﻟلہ على ﺎلبعد  ± ونعِمم ﺎلوکيييل ، 
1, آحبك كثير ♡
1,مشاءلله عليهم السد ع طول قول♥♥
1,  ‏​من رطب قلبة بذكر الله لن يتعب من جفاف الحياة أستغفر الله الذي لا إله إلا هو الحي القيوم وأتوب إليه ♥
0,  #  رسالة من المعتقلة زينب الموسوي من داخل سجون الإجرام الخليفي  تنفسنا ذلك الجو المملوء بالإهانات 
0,  مَؤذيةة  ذكريااٺ من كاانوا بِ قربناا وسرقتهم مناا تفآاهآت الحيااهِ
1, عسى ماشر شفيهم؟
1,  و الله صراحة انت يا عبدالله بطران  لو احمد كان ما شرا 
0,  ناشطون #أردنيون يهتفون خلال محاضرة وزيرة ثقافة #البحرين في #عمانحكومة تقتل شعبها لن تمثل الثقافة العربية
1,“ ﺄمنيہَ ه# ﺄن استيقظ علىىَ وآقععَ آريدھہ ♡♡”
1,جدتي وإن نسوك فإن لكِ حفيدًه تدعو لكِ دائمًا ♡”
1,   هههههه بكيفنا كويتين 
0,احتاج ان استنشق هواءاً شاليهياً أو خيرانياً ☹
0,مـــات الــغـــلا؟ و الا مــا عــدت أنـــا أســتـــاهــــل؟
0, المشكلة دائما تسيئين لنفسك بنفسك  يحسبون كل صيحة عليهم  تغريداتك كلها تدل على قمة الجهل والعطاء معدوم الصفر ان اردتي
1, #الجوزاء يحب كل ما هو جديد وغير مألوف
1, بروعه وشو رقمك حق الايباد واتس اب  ولا ارسل على جوال امك ؟
0, تدرين انك انسانه تافهه واللي يضيفك عنده اتفه منك طالعي نفسك قبل تتكلمي على غيرك مين ماكان
1,مـــحدنٍ آسَــرنِي كَــــــثر خــــــلّي بَـــــــطِيبَہ ♥
1,"كل التوفيق الك ,,   "
0,  #العبيكان #السعودية خالد المالك يتعدى على صلاحية ولي الأمر ويقول إقالة العبيكان واجبة ومالفائدة من كونه مستشار ونحن نقول لا ضير بانت سريرتك
1,ليتهم يعلمَون أنّ  نقآء ا̄ﻟقلب ليسّ غبآء إنمَآ فطره
1,گَل [ ـأإلُبّشَرّ ] بَـ غَيْآِبّگٌ مـا عَوّضُوٰنٓيِ ،
0, الصراحه ازمه نعاني منها يعني مايكفي هم الاسبوع حتى بالويكند لاحقينه
0,الوقت هاذا تحس الي فالبي بي ماتو
1,  الله يسلمك 
1, التاريخ سهل ومعروف عاد الساعه قويه شوي
0,  ضآع العمـر نصـه وانـآ مآ تخـرجـت   بيـن الـكـتب  والـدرآسـة وصبـري  والنص الآخـر بـفقـده لآ تزوجـت  يعنـي متى يآعمـر بعيـش عمـري
1,  #خالدوبندرالشعلان فرج الله عن أسراكم يا آل الشعلان صبراً فإن بعد العسر يسر  جمع الله شملكم وأقر الله عيونكم
0,  الجنون هو أن تفعل ذات الشيء مرة بعد أخرى و تتوقع نتيجة مختلفة    ألبرت آينشتاين
1,  - ميسي أول ﻻعب في التاريخ يسجل هآتريكك بلنتي   - ميسي أول ﻻعب في التآريخ يحصل على  [] بلنتي في موسم وآحد 
0,في تويتر البعض يمارس الترزز و التميلح بطرق غير مباشرة ولكنها للأسف مكشوفة 
1,     أنشره للفائدة لأن يهدي الله بك رجلاً واحداً خيرلك من حمرالنعم إليك أرقام تعينك لدعوةالجاليات 
1,رررررررررربي قول لأمنياتي كووووووووووووووووووووووووووني ياااااارب ياحي ياقيوم
1, اكييد عسل طالع على اخته 😜☺
1,كــن مثل الطفل  - صادق - بريء - مبتسم - طيب القلب  بس مو تعيش الدور وتسويها على نفسك   #
0,في كل مرة تمرر يدك على الندب ستجرح يدك -          تفسير عميق    وصف بليغ جدا   وصف أكثر من رائع يا دكتور👍❤
0, حسبي الله عليه
0,  الناقووور في تصريح عاجلانا راهنت على حساابي لاني كنت معتمد على الحكم المحلي  وجابوا لنا حكم اجنبي
1,“ يَارب   لي ششَخص لآ يععلم بَ آنيّ قصصدتہ بدعوتک بعَدد دقّآت قَلبي آححبہ ‘ فلآ تححرِمہ [ آلرآححہ  و لآ تححرِمني منْہ ]”
0,   خبرهيتشول المركز  في قائمة سيد النكات القذرة في كوريا   韩国  أووووه مآاااي قااد فضحنا هالولد 😂😂
0,  معضلة الواسطة أن الكثيرين أصبحوا ينظرون اليها على أنها «الحل» بينما هي أساس المشكلة 
1,  الزين عندكـ يشبه الشوق فيني ولا البشر مافي أحد مثل زينكـ ♥♥
1,  شوف تغريدات سعود صاهود   أتوقع بتستانس خخخ
0,“ - رسالة العتب  ساخنه   لانك تبعثها لمن  تغليه   ”
1,  اتابع تغاريدك من احساس وشعور ، وقلبي على قلبك وهذي حقيقه♥
0,أحد أسبااب تعبي ﺎلنفسي $؛ وأشدهاا تأثيرا علىَ صحتي> ألمدرسة ˘̩⌣˘̩ 
0,و آن غبت يَ صديقي عني طويلآ لآ تعآتبني على برود آللقآء ، سَ آحبك لكننآ لن نعود كمآ كنآ آصدقآء 
0,لا تعتقد اَني سَاصبحُ وحيده فقط عندماا تتركُني لاا يَ كثير  اناا  وحيده جدًا  وحيده ﻟ درجههَ  اني بک اوَ بدونک  واحد ♡̷̷̷̷̷̷̷ ؛  
1,‏​‏​يَ ربَ ﺄنزل شفإئگك وَ  فرّجگك ﻟ كل مُن يحتإجہ ♥
0,  أكثر بنات الوقـت هـذا ملاعيـن باليوم تقلب أسمها عشر مرات  تضحك على عشرين وتواعد أثنين وتقول أنا أصدق من جميع البنيات
0,  لا قدر الله لو اصبح شفشوق رئيسا مصر ها تضيع علي يديه في اسبوع
1,من الممكن أن نخْتلفْ  أوْ نبْتعدْ  لكنّنآ مُحآلٌ أنْ نفترقْ  
1,  برنامج اجعل صورتك داخل زوم المسدس  جميل جدا  مجانا لفتره #        
1,لا تخجل من طيبة قلبك فهي ليست ضعفاً بل قوة  فالجوهرة لا تخجل من شدة بريقها ☑
1,  تريدصناعة جديدةلذاتك؟ صناعة روحية وجسدية وعقلية أقرأكتاب أفتح النافذة ثمة ضوء د خالد المنيف
1,   قديمك نديمك حتى لو الجديد أغناك تدور الليالي فيك مده ، وترجع لہ  وحبيبك ليا من غايبك من ظروف وجاك ترى رجعتہ من الشوق والشوق يشفع لہ
1,   هههههههه ، بس حجي ي زينها     عن اذنگ محاضره ^^
0, “ ما مداني كتبت ولا يدخل صدمني ☹”
1,  حمياااااااااانه كثيرررر الحين 
0, انا لله وانا اليه راجعون ، عليك من الله ما تستحق يا كوا ايراني الخبيث  حمى الله بلد الكنانة من الشيعة والروافض آآآمين
1,ﻟﯙﻟﻠ ﻏﻟاﺗﮖ           م ﺗﮔﻟﻣ̯ﭞ̣̐ ﮨـﻋﺗ̉آبٌ#        ﻋ̑ﻣ̯ہڕ̵̵̵ ا̄ﻟﭰﻟﯙﺏ̺͠ ا̄ﻟﺻآﻓ̉ﯾﮬﮧ<                    مﺗ̉ﭴآﻣ̯̾ل 
0,  هذاك قلتها بعيد عن أعين السعوديين  حصة تنتقد علنا التيار الديني و المتدينين اللي لولاهم ما كانت عائلتها واصلة
0,دامك قررت تبتعد انا  بعـː̗̀♡̷̴̬̩̃̊ː̖́ـد  نويت آتررررك الدنيا ومافيها
1, ‏​ﺄﻋشق ‏​ﺂلشـﺧصيه ﺂلتي لمَ تقطع صلتہا بي ولم تتغير علـيّ رغم ٺقصيري ﻣعهٌآآ #نادرون جداً ♥
1,تنامين على مقعد جلدي بارد دون أن تشعري وبين يديكِ مشروبٌ لم ينتهي أمام شاشةٍ مازالت مضيئةيااااه كم أتمنى أن أدخلَ عليك و أنتِ بهذه الحالة
0,   وسامي الجابر سنتوره تجعل من الـ  من    هذا   أسهل طريق للوصول إلى الإعلام هنا  التجريح و التقليل من أسطورية سامي
1,ﭠﺑﻗئ إﻟﺣﻳإﮪ ﺣﻟۅﮪ  ﻣڍإم إﻟﻟﮪ ﮔړﻳم ♥
0,يخرب بيت المخ صج الحريم نشبه
0,  هذه ثقافات اغلب المتعصبين يابو نايف
1,لحق نفسه فاللحظة الاخيرة
0,إناا عندي أخخت ححسبي الله عليها ☺تكذب على خلق الله تحسب أني أحبها الله يأخذها أخذ عزيزِِ مقتدر و تفكنا من شرها☺ 
0, فعلا المواسم النفسيه ما اشينها
1,“  نبي الدوري من العربي اتفقنا”  👏👏👏💛💛💛👏👏👏💛💛💛👍👍👍  ان شاء الله
0,أنا أكره اللي هروجـه ماتسر الرجال ما سرّت الا البنات وخاب هراجها  يخاشر البنت في كل العلوم الهزال ما باقي الا يخاشرها بـ  كحلها
1,  الباقيات الصالحات خير عند ربك ثواباً سبحان الله والحمد لله ولا إله إلا الله والله أكبر ولا حول ولا قوة إلا بالله
0,"اتهربُ , من الحديث مع بعض البشر ،كي ﻵ أكرههم أكثر ♥"
0,أبشع أنواع التلاعب  هو التلاعب بـ المشاعر ♥”
0,  ارجعَ و انا ڪلي الم - عجزت لا اتجاوزڪك 
1,من أدام التسبيح انفرجت اساريره و من أدام الحمد تتابعت عليہ الخيرات و من أدام الاستغفار فتحت لہ المغاليق♡صبـــاح الطاعه والذكر ♥
0,مَآ اقسى الحّياة  عندمَا تَبكيےّ ولآ يسمَعكْ احّد  وتَصرخ فلآ يجيبكْ احّد  وتشكو فلآ تَرد عليّكْ سوى الجدرانْ☺
0,مسرحية الجاهل الجويهل القادمه افتراء وضرب تحت الحزام للنائب عبدالله الطريجي للحقيقه فقط
1,بشنطة الأم  فلوس، مناديل، ملابس، اسعافات اولية ، قطع قماش، ادوات تجميل ، نظارات للقراءة ، ساعات ، ذهب ، اقلام ودفاتر ، البتاع كووووولو 😁
0,جليس الجفا لا حنّ قلبه على غاليه  كلته الحسايف ملّي وملّي وملّي  لو أن الزمن ما باح سدّه ولا خافيه  قنع بالفراق ويدري أن حاله مولّي
1, طويل العمرانااقول مو شغلك من باب الادب واقصد ما اقوله ما دخل برنامج اعادة الهيكله في علاقه بين العامل ورب العمل نظمها قانون العمل
0, ايه ده مى لسه قايلالى ان الشعبارسو على حاجه واحده
1, ههههههههههههه عجبتني  افتح هذا يا حسين 
1,عمرها  سنين وكاتبه  والله ﻻ اذوقك طعم الفراق و اوريك  تعوذي من بليس يابنت الحلال منو الحيوان الي ماخذ ايبودها        ھٓھٓھٓھٓھٓھٓ
1, هههههههه ان شاء الله انتا بعد انتبه مع أستاذك 😠
1,✿       بسألك وخل عنك التعالي   بذمتك ما جا في بالك تطمن علي 
1,تصبحوووون على خير
0,اصــعــب مـــا يــهـــز كـيـانـــك  ان تـــــرى غــيــرك مــكــانــك  
0,  حكومة البحرين تمثل الشعب والشعب يطالب بسحب جنسية الزنديق المجنس عيسى قاسم #فليرحلعيسى قاسم # # # # #
1,يآرب اجعلني ممن توكل عليك ف كفيته واستعان بك ف اعنته 
0,لا ترتخي للطيب ملعون ابو الطيب  والناس ماترحم گريم لفآهّـا   أما تگون الذيب والا عشا الذيب  وأختر مكانك بالحياة وعطاھٌا
1,باسمي وباسم كافة شرفاء البحرين والخيلج والله يا علي سلمان لو تبيض ما راح نسلم لك البحرين اقوى ريتويت # #  
0,إني تذكرت والذكرى مؤرقةٌ ،،، مجداً تليداً بأيدينا أضعناه
1,وجآءء آلمساء  وَ آنآ بيِ  وححُحُشھٓہ ﻟ  ذاككَ  ٱﻟﻟيَ عشقٺھہ -?
1,طهروا ارواحكم من كل اختناق ، من زفرات تمكث دون نفاذ  اجعلوها تهذي دعاء لِربها واخبروها ان الليل لها ملاذ ♡ الوتر‏​ يَ أحبة أذكروني بدعوة
0,    مآهي غريبه لو تخليني مجروحه وتشوفني قدام عينكـ أعاني وماهي غريبه لو تصد عني وتروح غيرك عطيته مآاي عيني ونسآني   😔😔
0,  الدنيـآ بـدون [ أمي  ] نقعهآ وإشـرب مآيـهآ♥
1, مو بس أحبك، أنا والله من حبك أحب حتى ثرى الأرض اللي تطاها ♡
0,تبدل من تودهہ من دون زلہ رحل  من غير مايبديـﮱ سبايب 
0,مـن يـتكبـر علـى النـاس ، تـرى الدنيـا تذلـه ☑
0,                 انزين ليش ما قريتهم كلهم؟ تدري ان وحده منهم انزين ليش تدور؟
0,إذا كنتم ٺعتبرون علااقتي معكم خربط مربط فّ  ٺأكدو انكم بالنسبة لي  شرم ﺑرم و الحياه ترللي  ^ هـع
1,قطعت ٢٠٠ كيلو   #سفر
0,  بِ الله دي مدرسه | البآب لحآلو فليم رعب | كأنو وجهه بُردقآ في كرآش  
1,“   شنو فريقك المفضل ؟”  مانشستر يونآيتد $
0, يعنـي العيشـه ، بدونـش ثـامـن السبـع المستحيـلات ♡♡♡ ≈
0,تناقضات طشتي    
1,يجذبني مَن يشعرني بأھٓميتي فـي حيآتھٓ ♥
0,‏​‏​‏​[  ]ﺎﻟى هذهه ﺈلدرﭴهه ﺄﺻﺑﺣـِنا لاا نرتدع ﺎذا ﺳﻣعنا قول ﺎﻟﻟههَ ۈرسوﻟههﺈﻟﻟهم لاا ﭠؤااخذنا ﺑما ﻓعل ﺈﻟﺳﻓهااء ﻣنا 
1,  اللهم إن هؤلاء زهرة شباب مصر خرجوا لا يريدون متاعا ولا يبتغون مطمعا فردهم إلى أهلهم سالمين يا أرحم الراحمين ويا أكرم الأكرمين
0,يــا رضــاه وقــف ونــاظر شــوي شــف غـلأه ايــش ســوى بــشخص حــي
0,  والله يا الغالي عندي ناس مافيهم رحمه ينبشون من وراي ولا يتيقنون ويتكلمون عني الله حسيبهم
1,“ فصَبْرٌ جَمِيل♥والله♥اْلـمُسـْتَعــَانْ”
0,"والنتيجة , إلى هذه اللحظة لاشئ يذكر   والمخزي لأعضاء لجنتي التحويلات والايداعات هو أنهم يستدعون مسؤولين من جهات عدة "
0,   من سب اصحابي فعليه لعنة الله والملائكة والناس اجمعين    وهذا الحديث لا يصح عن النبي صلى الله عليه وآله وسلم وفق الموازين العلمية
0,  أصــدق مـقـولـه فــالـعـالـم  ​​​​الحب حرفين     ​ ح  حيرة عند اللقاء  ​ ب  بكاء عند الفراق
1,  من أنواع الحب  تتظاهر الأنثى بالبرود وعدم الإهتمام بك، وتبدأ بقول ألفاظ قد تؤلمك   اعلم أنها كانت تعشقتك إلى حد الألم
1,أوصي بتجربة هذا التطبيق جهاز كشف الكذب 
1, برافوووووووو
1,كُن صديقاً لـ مُصحفكك،فّ آنہﮪ يُنطق يوم،تبعثونَ ♥♥
1,  سالنوررر اهلين وسهلين
1,     هذ اااميل    رهف
0,  البلاد القديمالثوار يدحرون المرتزقة  باللهب الحارق و هي تفر هاربة كالجرذان في فعالية إن ربك لبالمرصاد  #
1,"وإن أصابنى الحب فأنت يا إلهي ذكرته في كتابك فاجعل حبي لك أولى ثم نبيك الأعلى ثم قدر لي من حبك لمن أحببت لأحبه فيك ,, وبك يا إلهي اجعله أحلى♥"
1,  الله يكون في العون
1,مَا دّام لي قلبّ تصبحّبہ الٱشّواق ، عِيني عَلى بعّد المّسافہ تشُوفگ  گنگ معِي في نْبض الٱحّساس خّفاق ، القّلب ذّا قلبگ وذّا اليُوف يوفگ ♡≈
1,  تـعـجـبـنـي فـكـرة [  ]  فـهـي احـيـانـا مـريـحـة جـدا لـعـوار الـرأس 
1,"صبحكم الله بالخير , كل يوم الحر يزيد , يعين الله في رمضان"
1,  البيتزا نطلبها تجي كرتون مربع نفتح الكرتون نلقاها دائريه وناكلها مثلاثات أدوات هندسية مو وجبة 
1,  تسلمين يالغاليه شكرا لك عيوني
0,#| خلاص بقى يا محمد ميبقااش قلبك اسود  هههههههههه الله يرحم ايام زمان كان اخرنا سلا خلاص بقى يا محمد م 
0, اللي يسامح في حقه يسامح في اي حاجه بعد كده و ده تصريح لم اصوات
0,  ان غداً لناظره لقريب وسنوصل شكايتنا التي تجاهلها المتسلق حميدان إلى رب السماوات لينتقم لنا من قطاع الطرق المنتشرين   #
1,اللهم في هذه الجمعه لا تدع لنا ذنبا الا غفرته ولا مريضا الا شفيته ولا مبتليآ الا عافيته ولا ميتا الا رحمته ولا ضالآ الا هديته اللهم امين 🌹
1,  لوحتي الجميله     # # #  #رسامين #رسمتي #سلسلةتعلمالرسم #رسمتشكيلي #فنونعربية 
0,#المعنىالحقيقيللألم لما تشرب شي حار ويحرق لسانك تنسد ابو نفسك عن الأكل☹
1,اللهم وفقني لما تحب وترضى ♥
1,  ريتويت اذا حبيت موهبة ناصر القصبي هههه لكن مع ثلاث باز # # #
0,  -  توّك نظرت ولي تذكّرت ما شفتنـي ليـام هذيـك  الله يسامـحـك وتنكّــرت وانا علـى غـيرك مْبدّيـك  عبيد بن صويلح  -
1,⁰اعط الناس ابتسامةة فَ قد يكون هذا أفضل مَ يجدهاحدهم طوال يومه
1,  خذ من الحياه الشيء الذي يسعدك و باقي اﻻمور أتركها تأتي كما كتبها الله لك ♥
0,‏​ليس ٱﻟعيب فيگ إن گنت طيباً ﻣع غيرگ            ، ﻟگن ٱﻟعيب ف ٱﻟذي لآ يقدڕ طيبتگ
1,إنت آلخَيآل وآلعَذب وإنت آلحقيقھَ وإنت إلليّ مَ غَيرک فِي قلبيّ وفكريّ ♡
0,   ان لله وان الية راجعون هولا قيادة الاصلاح عيكملوا الشعب دعس وقتل
1,تصبحون على خير
0,  شراء  للفلورزالعنجليز بهذه الطريقة المفضوحة وحسابه عربي مكتظ بالهلوسات فضيحة تُثبت إمتهان هؤلاء للغش والتزييف  #
0,بكل صراحه إحنا مو كفو ديموقراطية   قلة أدب هالمجلس لا من ليبرال ولا من مطاوعه
0,صحف وقنوات واذاعات حزب الله صحيفة السفير وقناة المنار واذاعة النور تركت أخبار الحرب مع اسرائيل وتفرغت للبحرين وين راحت المقاومة؟ #
1,¥ألحمدالله الذي أحينا بعد ان أماتنا،وإليه النشور ¥ صباح الطاعه♥صباح الحب ♥أيها المغردين الأعزاء ☺
0,آخرر كَلآمھہ هَ قآٱل آٱشوفِگ  علَى خير  وَ آآخرر گلآاامِي عقبِڳ  آالخِير وينهَہ هَ ‏   ☇ <
0, ﻣخ ﻣﻣﺈفي  + ﺣﺑﯾب ﭔﭔتغلا              ﻣ̵̑ﺈﯾﺻﯾر ﯾﺈﺧ̉ﺈاﻟي ☇  < #الله كريم 
0,  لا تقــــل إنشـــاء الله بل قـل إن شــــاء الله فالمشيئـــة غير الإنشــــاء فإحترس 
0,  لقد سقط السويدان وعرف الناس دسائسه  وعندنا  علماء ولله الحمد لم يصل طارق السويدان الى ١% من علمهم وزهدهم وررعهم ، فلا حاجة لنا
0,  يا قلبي ابتعد وارحل  ياقلبي عنه لا تسال 
1,   هلا بك
1,مخفيه فيه ومعتني به وحاميه عن كل عين ودها تنزل حماه  قلب يحبك والهواء الذرب ماليه كانك مكذبني بعينك تحلاه     
0,‏​عــــزة هـــــجـــر ولا مـــذلـــة وصــــالــــك♥
0,  مع اني جاهل للوضع في #البحرين  أشعر بتشابه بين البلدين في محاولة النظام اللعب على الورقتين الدينية و العنصرية ليضرب الشعب ببعضه #موريتانيا
