sentiment,txt
0,"رفض الدستور الباطل سيستمر بالاحتشاد في الميادين والتصويت بلا في الاستفتاء والمقاطعة، الدستور باطل واستفتاء ""المرحلتين"" تغيب عنه شروط النزاهة"
1,لاحظت المصادر تقدم واضح في أسلحة الجهاديين في سيناء واستخدام مضادات للطائرات والمدرعات استخدمت في مواجهة الجيش ومواطني المد…
1,تحية لبعثة مصر البارالمبية التى حققت انجازا غير مسبوق وقدمت لنا درسا فى تحدى المصاعب لرفع اسم مصر عاليا شكرا لكم وحمدا لله على سلامة عودتكم
0,#ثوار #المرج #عزبة_النخل #المطرية #عين_شمس ما نبقاش رجالة لو ماطلعناش ال 5 سيدات من #قسم #المرج الليلة #مرسي #الاخوان #انتخبوا_العرص
0,قوات من #الشرطة و #العسكر لقتل #الطلبة مش ناسيين #عمرو_خلاف #محمد_عادل #شريف_عاطف وغيرهم كتييييير
0,#6ابريل صباح الغباء # خلطة نقاء وغباء ثوري النتيجه حزب وطني #نيولوك #الحرية_للمعتقلين #ماهر #دومه #عادل # #…
1,يا شعب مصر العظيم أيها القائد والمعلم ؛ كم أنا فخور بشرف الانتماء لك
0,الإخوان ذهبوا مهرولين ليكونوا راعي المشروع الأمريكي الفاشل في المنطقة هم فاشلين ومشروع الأمريكان فاشل الطيور على أشكالها تقع
0,بلال فضل ومصطفي النجار عن فاشية التعذيب في سجون وأقسام الشرطة بعد الانقلاب يكشف ان مصر ترتد لعصور العبودية، فظائع لا توصف
0,تخبط غير عادي في هذه الحكومة ومن الرئاسة زيادة وإلغاء ضرائب في نفس اليوم يثبت انه ليس لديهما ادنى خطة او رؤية او نضج
0,اعلام العار خيرى وباسم ولميس ركزوا سخريتهم ان مرسي نحس انهارده الاتقلاب ما بيفوتش وكل يوم مصيبة اكبر من الى قبله
1,وظني بك يارب ظناً جميلاً  #جمعة_مباركة
1,بصرف النظر عن شغلها ولا اي حاجة تانية بحب في #فيفي_عبده ان اللي في قلبها علي لسانها ملهاش في النفاق زي معظم الوسط الفني
1,#موقف_نفسي_اعيشه_مع_مراتي انى اكون الأمام و نصلى مع بعض!
0,درية شرف الدين امرأة على الوشين لا مهنية ولا اخلاق ولا وطنية ولا حياء الملايين ملأوا شوارع مصر وشاشاتها تنقل ميادين اخلاها الجيش للتصوير
1,_ و عودة مرة أخرى للقاهرة الساحرة :)
1,#خليك_متحضر #معا_نحو_التحضر
1,اللهم ارزقنا نعيم الجنه آمين
1,#بلال_فضل مفتقد مقالاتك جدا
0,#محمود_سعد قعد يدافع عن الشباب اياهم ولما جه يقول للمراسل هات لنا واحد نكلمه اتشتم هو والمراسل اتفضل حاورهم قبل ما تقنع الناس تقبلهم #مصر
1,في #يوم_المرأة_العالمي نتذكر ليلى خالد ، فلسطينية مناضلة ضد الإحتلال الإسرائيلي وأول إمرأة تقوم بخطف أكثر من طائرة …
0,الشعب مش لاقي ياكل والاسعار نار والشغل واقف والانقلاب يبنى نصب تذكارى فى رابعة بعشرين مليون مش حاسين بالناس
0,_ قمع الثورة في البحرين بطريقة همجية جريمة تم التغاضى عنها لاسباب طائفية الانسان يجب ان يتمتع بحقوقه مهما يكن دينه او مذهبه
1,أعجبني فيديو على #صاحبة_السعادة | #إبراهيم_عيسى: الواقع
1,لو #دمعتك نزلت على خدك من كتر ضيقتك اعرف ان #ربنا بيقولك اسند رأسك على #بابى
0,"وأصبح تفجير البيوت وحرق عشش الفقراء ""أعمال قتالية"" في نظر الجيش المصري ! #سيناء #مصر #"
0,مصانع شركة النصر للحاصلات تباع بتراب الفلوس لتسديد الديون بعد توقف الانتاج طبعا ساويرس وبقية اللصوص يشتروها من فساد لفساد
0,: نتهم عصام العريان وحزب الحرية والعدالة بإحداث فتنة وقتل وإصابة مصريين 
1,شبح اضطرابات عشية التصديق على عشرات الإعدامات | الأخبار #مصر #القاهرة #محمد…
1,صحفي ألماني يروي تفاصيل ليلة مرعبة من التعذيب والإهانة بين المعتقلين المصريين في الأقسام والسجون
0,لو كل #زملكاوى/ه قعدو يشتمو فـ #ميدو واللعيبة أنا مقدر ظرفكو ماشى وأحب أقولكو عندك 21 فريق تانى ممكن تشجعهم يا كــمك بس متشتمش #الزمالك :/
1,وكامل الاحترام لـ #عباس اللي مسك لسانه وما شتمش
1,تسلم الايادي يا جيش بلادي و يا شعب بلادي #تحرير_سيناء من الصهاينه + الاخوان
0,منهج الانقلاب قتل وقمع وسجن اى معارض اعلام فاسد وقضاء مسيس ارتفاع للاسعار واقتصاد ينهار عزلة دولية وشحاتة خليجية
1,الأعداد في مسيرة مدينة نصر جبااااااااارة تذكرني ب ٢٨ يناير
1,# احلي حاجة في الحلقة #رجعوا_الجماهير
0,الأسواني: لهذا لا يوجد فرق بين إرهاب الكنيسة الكاثوليكية في الأندلس على يد الراهب بليدا وإرهاب أسامة بن لادن>>
1,يجب أن نبدأ حملة توعية لحث الناس على التصويت بكثرة لأن ذلك ف
1,#سوريا_فى_القلب سبحان من وضع في قلب العربي سوريا و اليمن والصومال ومصر وليبيا وتونس والبحرين والكويت بلاد العرب في ال
0,ايه الشياكة دي يا واد اكيد اختك مش نازلة النهاردة ايه دة عرفتي ازاي ؟! ما انت لابس بنطلونها هتنزل هي ازاي ! #استرجل
1,جالس العلماء وزاحمهم بركبتيك فإن الله يحيى القلوب بنور الحكمة كما يحيى الله الأرض الميتة بوابل من السماء #مصطفى_ح
0,إغلاق القنوات سياسة مرفوضة ويجب ألا نقبل بها
1,يآجعل دربكَ تسآهيل والفُوز فآلك #النصر_الشباب #نصراوي_لاتكلمني
0,مشايخ البيادة عكس اسمائهم احمد الطيب اقسي قلب مسلم على جمعه ألغى صلاة الجمعه احمد كريمة ابخل فى الحق
0,الاشتراك في الاستفتاء البائس اعتراف بشرعيته كل ما فعله مرسي باطل وغير شرعي ولا استبعد على الاخوان تزوير النتائج أنا مع المقاطعة الشاملة
0,الليلة #عبد_الرحيم_على يذيع تسريبات جديدة لــ #البرادعى على #القاهرة_والناس العاشرة مساء #البرادعى_خاين #باسم_حرامى #نشطا…
1,الجميل في المسلسل ان ماحدش فيكو بيحاول يقلد الشخصيات المثلت الفيلم
0,تعريص #برهامي ووساخة حزبه والدعوة السفهية بدأوا من يوم ما دعموا #أبو_الفتوح مش حاجة مستجدة !
0,لن تصل مصر مطلقا الى كأس العالم الا عندما تصل الديمقراطية الى مصر بلد تقتل ناسها وتلاحق جمهورها العاشق للكرة
0,سقوط الانقلاب وشيك لكن انصاره سقطوا فعلا فى عيون كل الاحرار
0,أنا بحب الرقاصات وهما فوق راسى؟! انت نجس اصلا يا #انتخبوا_العرص
0,لما يبقى اللي بينقلوا الأخبار للناس بالعقلية دي إزاي ممكن تثق في شبكة رصد دي وتسلمها عقلك قدرة مدهشة على خداع النفس
0,أنا ضد من يحاول الكذب في السياسة أو من يعتبرها فن الكذب و ليس فقط من جانب أخلاقي بل لأن هذا أثبت فشله لذلك أنا
0,وجعتكو التويتة اللي فاتت يا إخوان معلهش تيجي فين دي جنب وجع أمهات الجندي وجيكا وكل اللي إتقتلوا في عهدكم وتحت ظل كذب رئيسكم مخلف الوعود
1,الشوكولاته والقهوه ، فيروز وحليم ، الشتا والليل ، وانت #حاجات_بتفرح
0,أي حد عايز ينتخب فرعون يبقى يدور على آلة زمن ترجع به هو لوحده لعصر ما قبل الميلاد
0,"ياسر أبو عمّار في #سياسة_في_دين : غيّرت موقفي من حزب #النور بسبب مواقفه المخزية مع الرّئيس #محمد_مرسي ووقوفه مع """
0,#انتخبوا_البرص
0,#انتخبوا_العرص هذا مافعله العرص في أهل مصر
1,واحشني قوي و انا مقصر معاك عندك حق :) كلم شادي و الشباب و خلينا نتقابل يوم الجمعة و العشاء عليا
0,مازلنا نعيش عهد اللافعل
0,إلي شريك شفيق في مشروعهما الرئاسي الفاشل: عيب عليكما تعاونكما مفضوحتزويركما فج
0,في ناس واقفة بشوم عند الشوارع المؤدية للتحرير بتوقف الناس بشكل عشوائي وقفوا العربية ال قدامي واتجمهروا عليها بدون داع …
0,#الداخلية_بلطجية #جهلة_والقمع_حياتهم
0,#ذات_مومنت لما موبايلك يغطس في البطنيه وتقعد ادور فيه ما تلقشي واخر حاجه تنفض البطنيه يقعد الموبايل ايتخبط فيالوطى :/ اصلا عادي
1,بسمة أمل جديدة مع لذة العطاء
1,الدكتور #مصطفي_محمود بيشرح بطريقة بسيطة
1,ميرسي يا يو…
1,مجانية التعليم حق لكل مواطن
1,#الحقيقة_مباشر_مصر|#انقلاب_3يوليو السيسى المتخابر لخطف أول رئيس منتخب يستعين بحلفائه لدعمه بالسلاح للتصدى للإسلاميين
1,بسمة أمل من المستشفى - إسعاد غيرك إسعاد لنفسك
0,من الاخر اى حد فيه الرمق من المعارضة يمكن ينزل انتخابات شعب او شورى بيتقبض عليه لغاية ما تخلص خارطة الطريق وبعدها ربنا يسهل
0,تجاوز الحل السياسى واللجوء للحل الأمنى هو فشل للسلطة، واستهتار بالدماء على السلطة منع إراقة دم أى مصرى سواء كان معتصماً أو رجل أمن
0,#الداخليه الفاشلين بتوع 50% وافقت على حضور جمهور فوق سن 29 سنه على #اﻻلتراس تركيب دقون
0,مجتمع هيفضل طول عمره #حافظ_مش_فاهم حاااجه
1,الشعب #المصري اجمل حاجه فيه ان في وسط #الهموم بيقدر يخلق #الضحكه
1,#تويتة فى عشق الكيان #الاهلى
1,انا مع خريطة طريق وجدول زمني للانتقال الديمقراطي ونطمئن من ثم المواطنات والمواطنين بأن مصر لن تكون مع حكم مجلس عسكري يستمر إلى ما لا نهاية
0,استمرار تطور وتجديد كوادر التنظيم المسلح لجماعة الإخوان الإرهابية #السادة_المحترمون …
1,:)) #باسم_يوسف #البرنامج
0,صامت على الانقلاب مثل رجل شاهد خيانة زوجته فشرب عصير ليمون سئل:ماذا فعلت قال:عملو ليمون لنفسهم
0,جريدة الأهرام: محاكمة 6 من رجال الشرطة في حلوان لتعذيب مواطن حتى الموت أسلوب متكرر رسالة لوزير الداخلية: أنت المسئول
1,انه دائماً من الرائع أن تكسب الجوائز لأن هذا يعني انك قدمت موسماً جيداً #تشلسي #تشيلسي
0,الى من يعتبر الاخوان سلميين شاهد الان ضحايا اعتداءات الاخوان الوحشية على الابرياء في بين السرايات مع الاستاذ وائل الابراشي اخوان مجرمون
0,وزعلانين اذا رفعنا سعر التذاكر .. غصب عنك تدفع وانت ساكت عشان تشوف الاتحاد وجمهوره
0,كلام أم الشهيد محمد مصطفى بيجيب من الآخر: مرسي كذب في وعوده
0,أنا بعد ما عشت المعاناة السنادي لا يمكن أخلي ولادي يكرروها مالها صناعه ! #ثانوية_عامة
0,النفاق مدمر طاهر ابو زيد يلغي المشاركة في ألعاب الفرانكفون ويحول ميزانية المشاركة لصندوق دعم مصر المناصب للمصائب
0,فى مصر الانقلاب تعلو اصوات العهر والدعارة وتخفض اصوات الحق والعدل والشرفاء تحكمهم بيادة تلاحقهم رصاصة تأويهم سجون
0,مشاهد مذابح 6 اكتوبر دارت حول العالم وأى أكاذيب او تمثيليات للانقلاب لن يصدقها العالم
0,إستخدام المساجد في العمل السياسي ونشر العنف # #
0,لاشهاده لفاسق
1,) ! #اولاد_ميت_عقبه #الزمالك #حب_الابيض_غير …
1,يسعدنى ان تشاركنا برايك في الخطوط العريضة للبرنامج
0,#كدبه_ابريل
0,"اعلام العار يبدأ حملة (نعم للدستور) قبل أن يظهر أو يعتمد أو يعرفه أحد, سياسة القطيع هش عليه"
0,وحكاية إنه يكتب البذاءات دي بقت قديمة خالصده أكثر الأفلام إسفافا أرقى من خطب بعض مشايخكم اللي طلعتوهم على منصة دعم كذب الرئيسإلعبوا غيرها
1,"حـازم إمـام: جمـاهير الأهـلى ""بتــفهم كـورة"""
0,سفر رئيس الجمهورية ورئيس الوزراء إلى الخارج في هذا التوقيت استهانة بالشعب المصري 25
1,"_: خاف #النظام منه فضيع عينهكمل تحقيق حلمه فاعتقلوهخرج و كمل طريقه فقتلوه #باسم_محسن حكاية #ثورة	POS
#الكويت #السعوديه #البحرين #قطر #ا?مارات #عمان #العراق #مصر #تونس #الجزائر #المغرب #ا?ردن #السودان #لبنان 21	OBJ
اتقي ربنا فيا بزياده حس بيا لوزير #التربيه_والتعليم #ثانوية_عامة	OBJ
هامش للديمقراطية طيور الظلام وأصوات الديمقراطية فى صحف وحوليات التاريخ - عمرو حمزاوي - بوابة الشروق	OBJ
اللى عايز يساعد غزة محتاجين جراحين مخ وأعصاب،أوعية دموية،عظام السفر بمعرفة اتحاد الأطباءالعرب التواصل مع دهشام	OBJ
مقال دعمرو حمزاوي -جريدة الوطن -مبادرة للخروج من الأزمة	OBJ
د أبو الفتوح: الحكومة الإسرائيلية تطيل أمد الصراع مع الفلسطينيين لأنه لا يمكنهم الاستمرار و التماسك بدون هذا	NEG
شاهد - د جلال أمين ضيف آخر كلام في محاولة لشرح ما يحدث للمصريين الآن	OBJ
مع حفظ الألقاب، منى الطحاوي وسامح موريس وخالد حنفي ومحمد العدل وبسمة ونادر السيد ومصطفى سعيد في آخر كلام 11م	OBJ
النهارده ، في تحقيق استقصائي عبقري عن الفساد في البورصة في المصري""للأسف هيتوه في زحمة الأحداث"
0,"#الجيزة||#حاميها_حرميها حالة أستاذ بطب طنطا للتحقيق بسبب رأيه على ""الفيس بوك"" قرر الدكتور عبد الحكيم عبد الخالق،"
1,تحية وتقدير لچورچ اسحاق ستبقى دائمًا رمزًا للشجاعة والوطنية وإنكار الذات الثورة مدينة لك بالكثير
1,بعيدا عن الهزار بقى وكده من كل قلبي باقولها لك ربنا يسعدك زي ما بتسعد الناسقلبي وربي راضيين عليك يا أمردسلام عليكم
0,بتسمع صوت موتور بتفكّرو هلكوبتر بتسمع صوت موّلدة كهربا بتفكّر هلكويتر ياربي دخيلك شو هالحالة #سوريا
0,فالانتقاص من صلاحيات البرلمان المنتخب واعطاء صلاحيات تشريعية لمجلس استشاري معين هما أمران ينبغي على كل مؤمن بالديمقراطية أن يرفضهما
1,_4: #السعاده: أنتِ بذاتها و الفرحه عيونك •
1,لقاء رائع اجتمعت فيه مع الشيخ #عادل #الكلباني ،وأشكره على كرم ضيافته و الفوائد العلمية التي قدمها لي
1,متعودتش اشوف ف الناس غير الجمال #حمزة_نمرة
1,الميزة الوحيدة لحزب النور هو توافر مادة جيدة للبرنامج لكن انا بقول ان البلد اهم من البرنامج :)
0,قانون منع التظاهروالاعتصام المزمع إصداره يحسم اﻷمرأمام كل متردد بأننا نواجه سلطة قمعية ليس لها مشروعية تستهين بحريات وكرامة وحقوق المصريين
1,المصرى احسن واحد تزنقه فى الوقت يشتغل! #اه_والله
0,بيان الجيش واضح ولا مجال للحديث عن انقلاب عسكري إلا من كذابي الإخوانمرسي استهان بشعبه وقرر أن يكون رئيسا لعشيرته فقط فأسقطه الشعب
1,في اول جولة الإعادة دعا الأسواني لجبهة تدعم مرسي بشروط الثورة فلما رفض الاخوان شروط الثورة دعا الى المقاطعة ومواقفه كلها منشورة وهو فخور بها
0,الى كل صحفي صمتك مؤسف امام قتل زميل واعتقال اخر واهانة ثالث ومنع رابع من الكتابة دورك قادم
1,"ننتظركم في ندوة التوقيع الأولى لـ""نادي السيارات"" لدكتورعلاء الأسواني بدار الأوبرا المصرية الجمعة القادمة بإذن الله >>"
1,اي أمرأة تصنع الحب والايثار والاهتمام والعطف والحنان مؤهلة ان تصبح أم مثالية
1,د عبد المنعم أبو الفتوح: أبعث بتهنئتى وتحياتي الى شباب الثورة الذي مازال يدافع من أجل استمرار مسيرة الثورة
1,تحية لشباب ٦ إبريل على جهدهم غير المسبوق في توعية الشعب من خطر عودة الفلول ؛ وتحية أخرى لهم على الحملة الرائعة (:
0,"دور الاعلام فى زمن مرسي كان اختلاق ازمات وهمية لذبحه, وتحول الى اخفاء كوارث وفضائح الانقلاب والتطوع لحلها"
1,احيي اخواني في حزب البناء والتنمية (الجماعة الاسلامية) علي موقفهم الوطني الرائع، حيث قدموا مصلحة الوطن علي انفسهم،وكانوا سببا في جمع الكلمة1
1,الشيخ حازم ابو اسماعيل يرد على فتوى برهامي الأخيرة !! فك الله اسرك يا بطل منك نتعلم منهج الدين الحق …
0,#حط_نفسك_مكان_البنت اللي بقيت بتسمع شتايم قذرة من ناس اقذر في الشارع عادي علي اساس ان الولاد كدة بتهزر
1,#شكرا_قطر دولة كسبت إحترام الشرفاء بمواقفها وذكائها من خلال وقوفها مع الشعوب فالكل زائلون ومن يبقى الشعوب
1,#جلال_عامر الغائب الحاضر
0,الأخوان او #مصر صراع وجود ومعركة بقاء يحاول الأخوان انتاج المشهدالسوري عن طريق توسيع بؤرالإرهاب بين رابعة،النهضة،الألف مسكن ومدينة الانتاج
0,__4 ده شفيق اللي متقدم فيه بلاغات الدنيا أخذ نصف الأصوات يعني نصف الناس قبلت العمى ولا قبلتوش أغلبية؟
0,لن أُصدق كتب التاريخ بعد اليوم وقد رأيت الحاضر يُزيف بلا حياء فكيف بتاريخ كتبه مُنتصر ؟ #مجزرة_رابعة
0,"ثم يصل الاستعلاء إلى مداه بإنهاء الحوار و""الكلام معكم ما فيش منه فايدة"" هكذا ينظر أحد أطراف حرس الاخوان الحديدي للديمقراطية وللحوار"
0,قلت للرئيس هناك حملة على حرية التعبير وبدأتم في اغلاق القنوات ومصادرة الصحف بدون سند قانوني معنى ذلك ان كل من يهاجم الاخوان سيتم إغلاقه
0,مليون خزوق يفلقوه ده ال180الف توكيل زرايبي للعرص #مرسى_رئيسى #انتخبوا_العرص #الشعب_يرد_تحية_الرئيس #مصر #رابعة …
0,اللى حصل مع محمود شعبان فى التحرير أفترا عليه لأنه ضعيف هي دى اخلاق الثوره مش اخ…
1,اشاعة زي غيرها، ما هو موسم شكرا على السؤال عمرو
0,من أكبر أخطاء ناصر إعدام سيد قطب الفكر يتم مواجهته بالفكر، لا بالإعدام قتل صاحب الفكرة من أجل فكرته، يزيد هذه الفكرة ان
1,موقع #اتحاد مكتبات #الجامعات المصريةحاجة مبهرة وخدمة عظيمة للباحثين واضافة رائعة للمحتوي العربي علي الانترنت
0,هجوم البلطجية تحت حماية الجيش والشرطة انطلق فى بورسعيد والزقازيق وبنها جرائم جديدة فى ملف عصابة الانقلاب الملف اكتظ وفاض
1,حالا لأول مره في حياتي متشرف أني أكون في مدينه #المحله الكبري لأحياء احد الأفراح بعد قليل #
0,المصري اليوم عندما نشرت ملخص المؤتمر وضعت الجملة في غير سياقها وكأن ليس من حق شباب الثورة الوصول للسلطة وهذا عكس مبادئ حزب الوسط تماما
0,وزارة الأوقاف بمصر تمنع #برهامي من الخطابة #الجمهور |#مصر #الشيخ_العرص #حزب_النور #الانقلاب_العسكر…
0,تطاولك على شيخ الأزهر تجاوز كل الحدود #السادة_المحترمون …
0,تقرير ناري #الجزيرة تفضح علاقة #وزير #الداخلية بالبلطجي صبري نخنوع _
1,أؤكد على حق جماعة الإخوان في الاحتفاظ بترخيصها كجمعية أهلية ومزاولة نشاطها الأهلي في نطاق القانون الذي سنه برلمانها--لا ل…
1,في يومٍ من الأيام قرر جميع أهل القرية أن يصلوا صلاة الاستسقاء تجمعوا جميعهم للصلاة لكن أحدهم كان يحمل معه مظلة ! تلك هي الثقة فى الله
1,فى لفتة جميلة من د عبد المنعم ابو الفتوح قام بالأمس بزيارة مفاجئه للمتطوعين فى مقر الحملة بشارع رمسيس
0,#توفيق_عكاشة بيقول على هيفا ولية ناشفة امال حياة الدرديري بتاعتك دي ايه ؟؟ يافلاح ميت الغرقا ياحماررر
1,أخشى من أن يشوه بعض من يتكلمون باسم المشروع الاسلامي أن يشوهوا المشروع د عبد المنعم أبو الفتوح أثناء لقائه
0,الانفلات الأمني الموجود ليس نتيجة لضعف الأمن وحده، ضعف مؤسسات الدولة وتراخيها أدى إلى تمرد على سلطتهاالدولة في خطر ولابد من إعادة السياسة
1,دعلاء الأسواني: لماذا يتحرش المصريون بالنساء ؟! أقرأ المقال كاملاً ؟! >> … …
0,الإخوان يكتبوا بالانجليزي عشان يستقووا بالخارج مافيهاش مشكلة لكن لو انت عملت كده تبقى عميل
0,اتهام الاخوان لكل من يخالفهم انهم فلول سيدفع الناس لان يكونوا فلول بالعندالثوار ارتكبوا هذه الغلطة من قبل
0,الاعتقالات كالامطار بلا مبررات لكن الانقلاب يرفض حضور المحامين لتحقيقات النيابة
0,شوف حجم التهليل والتكبير التهليل والتكبير لقتل رجل لم يصوب لك سلاحاً
1,"من اقوال شيخ المعلقين #محمد_رمضان #ماجد_عبدالله لابد ان تكون هناك قناة رياضية متخصصه لنجوميته وابداعه تقديرا"" لتاريخه المجيد لوطنه ولناديه"
0,حمى الاعتقال فاقت الواقع والخيال
0,الاخوان حولوني للجنايات عشان كتبت تويتة بعد المقطم باقول فيها لما انتوا مش قد العنف بترغوا كتير ليه واتهموني بضرب 125 بناء …
1,#سليمان_خاطر بطل
1,إتفرج ياسلام صلاح جاهين ومحمود السعدني في بروجرام واحدرحم الله الجميع وجزاهم عنا وعن مصر خير الجزاء
0,يعتدون على خالد داود صائحين يا بتاع جبهة الإنقاذ يا كافر،فليصمت زياد بهاء الدين و رفاقه عن حديث المصالحة و الا سنرد عليهم بحديث الأصابع #مصر
0,#يوسف_الحسيني لا تستمعوا لكلام البلتاجيفهو لا يريد الا التشويهخسىء وخسأ قومهسلام! #السادة_المحترمون …
0,كيف يحشد الرئيس مرسي الجماهير لاسقاط الاعلان الدستوري فيهتفون يسقط حكم العسكر ثم يشيد الرئيس اليوم بالدور الرائع للمجلس العسكريتناقض مؤسف
1,مصر كلها هتصوت لعبد المنعم أبو الفتوح القـوى الأميــن
0,اكبر فوائد الانقلاب مصر الاخير عالميا فى مستوى المعيشة وفى التعليم الاساسي وبكرة تشوفو مصر
0,"#خالد_علي: نرحب بـ #الاخوان المشاركين في ""إسقاط #قانون_التظاهر""! شفتوا الخول ده بيقول ايه؟ عايز يحط ايده في ايد بلطجية #رابعة!"
1,الوفاء الشهامة العفو قصة من روائع الحضارة الإسلامية - استمع لحلقة جديدة من حلقات بسمة أمل
1,أرشح صاحب هذا الحساب كأفضل مغرد لإفادتي في مجال ( لعبة 14) #تدوين
1,رجل أكرمه الله بمصاهرة أكرم خلقه مرتين زهد في أمواله وتجارته طمعاً في مرضاة الله كانت الملائكة تستحي منه #عثمان_بن_عفان رضي الله عنه
1,تحية لجميع النساء في #يوم_المرأة_العالمي نحتفي بالمرأة كل يوم أماً وبنتاً وأختاً ورفيقة درب وحياة وصانعة أمم
1,تم بحمد الله القبض علي عصام العريان شوف بالصورة
1,بعد دقائق يتحدث حبيبنا دعبد المنعم أبو الفتوح على قناة الحياة عن رؤيته للاوضاع الاخيرة فى مصر ومسقبل البلد
0,مثلهم مثل أنصار مبارك وأنصار كل مستبد يتصورون مشكلتهم مع الكتاب والإعلاميين ثم يفاجأون أن مشكلتهم مع الواقع الذي امتلأ بالمظلومين والمحبطين
0,88 أعترض على الطريقة والمضمون والتوقيت لا يجوز إصدار مبادئ دستورية ملزمة بدون استفتاء الشعب أصلاً
0,اما ان توافق الاخوان على قتل الناس وتعذيبهم وإحراق الكنائس وتخريب البلد واما ان يعتبروك شامتاالدم المصري كله يحزننا جداً لكن الاخوان مجرمون
1,كيزاد أفضل منصة لتأسيس الأعمال في المنطقة  #الإمارات #بالعربي
1,جووووووووول #زمااااااااالك #دومينيك
0,أخشى أن الضرر و الدمار الناتج من طريقة و أسلوب إدارة البلاد منذ الثورة حتى الآن لن يمكن إصلاحه !
0,فالنسيا خيب ظننا للآن كان الدوري لنا لكن ضيعناه قدام اشبيلية والكلاسيكو قبله !! #قهر
1,الصفحة الرسمية لصناع الحياة مصر تهنئكم بقدوم عيد الفطر المبارك كل عام وانتم بخير
0,تكوين لجنة الخمسين جامل بشكل كبير القوى السياسية على حساب الشباب والأقباط #السادة_المحترمون
1,في يوم #عيد_العمال كل الوزراء والمدراء والموظفين وغيرهم مُجاز إلا العمال قبلة حب على جبينكم
0,ببساطة هذا الدستور بُني على باطل ولذلك فهو حتما سيقود إلى باطل مرسي كذب على المصريين من أجل تمرير هذا الدستور ولا يمكن أن يفلح من يكذب أبدا
0,مجلس عسكري و حكومة غير قادرين علي حماية مرشح رئاسي بارز، ناهيك عن توفير الأمن في البلاد، هما المشكلة و ليس الحل
1,مصنع الرجال وعرين الأبطال صدعوا بكلمة الحق وجاهدوا بالنفس والمال #تعظيم_سلام_للاخوان_المسلمين #حسن_البنا …
1,"انا لست روميو""?يرونا""اقف مشدوها عاجزا و انت تطلين علي من شرفة،انا أحبك و لن اذهب،انا أحبك و سأمد يدي اتلمسك لنبقى فلقد خلقنا لأحبك #مصر"
1,حلوان وروكسي وعين شمس بورسعيد وبنى سويف والمنيا والفيوم والسويس شكرا حشودكم شعب مصر عظيم
1,#صافيناز :)
0,بغض النظر عن نتيجة الاستفتاء سيظل هذا الدستور غير شرعي لانه خرج من لجنة تأسيسية باطلة تم تحصينها بإعلان دستوري باطل سوف يسقط دستور المرشد
0,_ ومش بعيد خالص تكون الشئون المعنوية هي اللي باعتاه من الأساس وهم بغبائهم المعتاد وقعوا في المصيدة دون تردد هيموتوا بغبائهم!
1,☆☆☆☆☆☆ #السيسي_رئيسي_2014 ☆☆☆☆☆☆ #سانتخب_السيسى ☆☆☆☆☆☆ ☆☆☆☆☆☆
1,مع اشراقة كل شمس نبدأ عملنا بروح نشيطة وهمة عالية ويد واحدة ونية متجددة أحلى صباح لأجمل متطوعين فى اعظم حملة
1,باسم يوسف لذيذ
0,3 الجزيرة ولا حاجة جنب قناته الشملولة اون تى فى الى بتتوقع الكوارث قبل حدوثها وتسبق لموقع الحدث
1,عن الروقان اللي كانت فيه #دينا_الوديدي فـ اغنيه وحده خيااااال
0,#فيفي_عبده طلعت بقناة ام بي سي وتتكلم عن الشرف والاحترام وانها الام المثالية !!! #وقاحة
0,إيه يا ولاد الوسخة فيه إيه؟؟؟!!!! #ثورة_الانترنت #تي_إي_وساخة
1,أفرق في حديثي بشكل واضح بين مؤسسة الجيش التى نعتز بها فهو جيش مهنى ووطنى وبين دور المجلس العسكري باعتباره متولى
0,أزمة الفكر فى مصر أن الأعلى صوتاً لا يقول شيئاً والأكثر حكمة لا يسمعه أحد
1,انغام وزيره البهجه على رأى #بلال_فضل
1,"من الذي زار مرسي في مخبئه السري؟! دعلاء الأسواني يكتب مقاله بعنوان : "" كيف للرئيس أن ينام ؟! "" على هذا الرابط >>"
1,لازم كلنا نروح ننتخب اليوم لأنها أمانة وواجب وطني انتخب لتشعر بحق الملكية في بلدك~عمرو خالد
1,كل يوم يزداد ايماني ان ربي حبيبي معي يارب لك الحمد جميع الامور ميسره بكل حب
0,كلمة هيبة محتاجة تتشال من القاموس عشان ماحدش يتمسح فيها في الرايحة والجاية ده طبعاً غير أنها على نفس وزن خيبة
0,"الانقلابيون قرروا العمل والاقامة فى محيط المطار عشان الى يلحق يهرب يعملها فور سقوط الانقلاب, غوروا فى داهية"
0,الدماء التى أريقت في مجزرة ارتكبتها الدولة بماسبيرو لايمكن ان تضيع دون حساب واجب الرئيس أن ينفذ وعده بمحاكمة كل من تورط في قتل ابنائنا
1,يتقدم الشعب المصري بخالص الشكر والامتنان للمشير السيسي لمجهوده الجبار في حل النزاع الوطني بين مرتضي منصور واحمد شوبير #هاشتاج
0,انتهاكات الانقلاب القمعية فى جامعة الاسكندرية وصلت مداها باصابات واعتقالات انقذنا يا عزيز يا جبار من طغمة الاستعمار
